"Seg","Ter","Qua","Qui","Sex"
0.00632200519704096,0.0192209057483934,0.0404828410673532,0.0152221594838622,0.00136931234444693
0.00322461016002085,-0.00226008466816419,0.000501547450044715,0.0485718113032977,-0.0154936005048514
NA,0.0116989664944316,0.0144423567138297,0.0098763695045978,0.0252587150893895
0.00850213356175167,0.0371895319098453,-0.0218271400395231,-0.0102550341160876,-0.0278770352676103
-0.00822306105329473,0.00378974817274724,-0.012585933257512,0.0441276144907621,-0.0155083927395363
0.0124145079709276,-0.017096704753959,-0.018750458606418,0.0337015020383785,0.027052113462164
-0.0100578012667184,-0.0128017770300788,0.00136385946721018,0.0305682950595452,0.0171935482904311
NA,0.0015215657424944,0.0269966544020517,-0.0485718696790287,-0.00157790198973529
0.000314008995145887,0.00317706945346685,-0.0170874293126093,0.015619290096511,0.0129769019292508
0.0440102353772033,0.0193829345207325,-0.0399157198497266,0.00967353765941459,0.0233836642852681
0.0316309215565238,-0.0410117695510932,-0.0204985488264342,-0.00340242444911865,-0.0150119091891454
0.0137767875053497,-0.0155358295003769,0.0158479179262769,-0.0177685006916406,0.00495322132639497
-0.0207050903110326,-0.0118233092405282,0.00351650793386027,0.0221819125137206,-0.000965368585432724
-0.0198008292264362,0.00490191896307712,0.0388310984674316,-0.00147387514314046,0.0189557926613252
0.0374780413986078,0.0119307742650094,-0.0168383335733995,0.0303250201542686,NA
3.30992835033683e-05,-0.0187191056064895,0.00340283091556137,0.0315765009862026,0.0187058897269805
-0.00635351882985935,0.0416267220191983,-0.0470199862438712,-0.0161480479268521,0.0463583723129487
-0.0309577754952268,0.0123467338448972,-0.0116558993708546,0.0299306928481768,0.00884898543685619
0.0461998370674926,-0.0552337527453215,0.0402459523514505,0.0215622623386458,-0.00973700905690245
0.0129731367962695,-0.0145713501404108,0.043104275138424,0.0117540896866699,-0.000964053992399516
-0.0359522562569476,-0.00326541591711693,-0.00282811843581099,-0.0123596188810471,-0.0192991328451706
NA,0.0134437795709053,0.00517384899118545,0.000408821384406233,0.0228614120597168
0.00587971859630942,-0.00805621971917714,0.0146104609625968,0.0244818187874212,0.0496009009944171
0.044377832628464,-0.00642565278296403,-0.0217991575280776,0.0300642306626384,-0.0105144597399269
NA,-0.024158663087994,0.0113603412623069,-0.0120675917763204,-0.0371925127226103
0.0121459774886564,0.0208620702936693,-0.018792462311034,0.0170215793317186,-0.0224852338028281
NA,-0.00795394800612481,-0.0109700857113826,0.000279345514502261,-0.0027386750272812
0.0135549201481433,0.04541713871591,0.00431544762211633,-0.00383140540467286,-0.00884037583715425
0.0176343260663903,-0.0125401309317856,-0.0123846739097506,-0.00171287343166848,0.0225946349003681
0.00825441055633369,0.0328607699130262,-0.0693004016682304,-0.0221072441029844,-0.0185593603038421
0.013448710615007,0.0163154506773038,-0.00141512124105203,-0.0140779146988437,0.00478265007700363
0.0163907190548905,-0.00102854144223219,-0.023998165321055,0.00623967257623215,-0.0177779400341644
0.00331526954505024,0.00583080620605592,0.00445092569063021,0.00720295993646336,0.0189586213778082
0.0318906655173299,0.0110470202169909,0.00414184521659433,-0.00930484085369354,0.0403776355822539
0.0135687824561035,0.0130472627151154,-0.0087562320657697,0.00358034428314635,0.0190373149097706
NA,0.0208554679996006,-0.0144177786429187,0.00232209678626538,-0.019395981619738
-0.00575883210897743,0.0628214444485424,-0.00570541367428312,0.0287476648289621,0.00271244846349117
0.00444772210331057,0.0199356572674849,0.016163552969325,-0.00895594682425216,0.0180200335793774
0.00291913262688703,0.00471106175209302,-0.01684620784888,0.0176743278856996,0.0207786016400549
-0.0337500631191598,-0.0369121286937015,0.00147097048683054,0.00485407902334301,0.0529177290576323
0.0509432601114079,0.0123751415399541,0.0225780188464406,-0.0354981112858845,0.0426924581670988
-0.0311145193505393,-0.00607831969418759,0.00689879833871865,-0.00360991179560455,-0.0165691120045253
-0.0197066612602166,-0.017952033253819,0.0822743876022937,0.0205650483515993,-0.0435914081059094
0.0165201994949224,0.0397776235767442,0.0554694479108688,0.0331369135904039,-0.0211559649596786
0.00956843586144318,-0.00400758901352383,0.0181397607839769,-0.0826879730594874,-0.0117726319728924
